chrPerturbationTarget	startPerturbationTarget	endPerturbationTarget	chrTSS	startTSS	endTSS	GeneSymbol	EffectSize	Significant	Regulated	IncludeInModel	Reason	CellType	padj	PowerAtEffectSize=0.25	EffectSize95ConfidenceIntervalLow	EffectSize95ConfidenceIntervalHigh	name	Reference	expt.class
chr3	127847065	127847565	chr3	128444978	128444978	RAB7A	-0.01185423	FALSE	FALSE	TRUE	NA	K562	0.924870447344	NA	NA	NA	chr3:127847065-127847565|RAB7A|K562	Fulco2019	genic
chr3	127864025	127865005	chr3	128444978	128444978	RAB7A	-0.05467529	FALSE	FALSE	TRUE	NA	K562	0.885983676215	NA	NA	NA	chr3:127864025-127865005|RAB7A|K562	Fulco2019	genic
chr3	127871725	127873065	chr3	128444978	128444978	RAB7A	-0.00598985	FALSE	FALSE	FALSE	PromoterElement	K562	0.944372393879	NA	NA	NA	chr3:127871725-127873065|RAB7A|K562	Fulco2019	tss
chr3	127889705	127890205	chr3	128444978	128444978	RAB7A	0.09500831	FALSE	FALSE	TRUE	NA	K562	0.819906152325	NA	NA	NA	chr3:127889705-127890205|RAB7A|K562	Fulco2019	genic
chr3	127912465	127912965	chr3	128444978	128444978	RAB7A	-0.07087798	FALSE	FALSE	TRUE	NA	K562	0.819906152325	NA	NA	NA	chr3:127912465-127912965|RAB7A|K562	Fulco2019	genic
chr3	127914145	127914685	chr3	128444978	128444978	RAB7A	0.05960168	FALSE	FALSE	TRUE	NA	K562	0.842113256969	NA	NA	NA	chr3:127914145-127914685|RAB7A|K562	Fulco2019	genic
chr3	127945565	127946125	chr3	128444978	128444978	RAB7A	-0.0529447	FALSE	FALSE	TRUE	NA	K562	0.885983676215	NA	NA	NA	chr3:127945565-127946125|RAB7A|K562	Fulco2019	genic
chr3	127985205	127985705	chr3	128444978	128444978	RAB7A	-0.05250161	FALSE	FALSE	TRUE	NA	K562	0.8238249489180001	NA	NA	NA	chr3:127985205-127985705|RAB7A|K562	Fulco2019	genic
chr3	128062345	128062845	chr3	128444978	128444978	RAB7A	-0.0472291	FALSE	FALSE	TRUE	NA	K562	0.885983676215	NA	NA	NA	chr3:128062345-128062845|RAB7A|K562	Fulco2019	genic
chr3	128063965	128064505	chr3	128444978	128444978	RAB7A	-0.00071786	FALSE	FALSE	TRUE	NA	K562	0.993125596435	NA	NA	NA	chr3:128063965-128064505|RAB7A|K562	Fulco2019	genic
chr3	128072825	128073345	chr3	128444978	128444978	RAB7A	0.09575852	FALSE	FALSE	TRUE	NA	K562	0.7128214604530001	NA	NA	NA	chr3:128072825-128073345|RAB7A|K562	Fulco2019	genic
chr3	128099505	128100005	chr3	128444978	128444978	RAB7A	-0.05952697	FALSE	FALSE	TRUE	NA	K562	0.819906152325	NA	NA	NA	chr3:128099505-128100005|RAB7A|K562	Fulco2019	genic
chr3	128102265	128102785	chr3	128444978	128444978	RAB7A	-0.03031629	FALSE	FALSE	TRUE	NA	K562	0.893428736285	NA	NA	NA	chr3:128102265-128102785|RAB7A|K562	Fulco2019	genic
chr3	128128845	128129365	chr3	128444978	128444978	RAB7A	-0.07644217	FALSE	FALSE	TRUE	NA	K562	0.694396387948	NA	NA	NA	chr3:128128845-128129365|RAB7A|K562	Fulco2019	distal
chr3	128131325	128132705	chr3	128444978	128444978	RAB7A	-0.01251055	FALSE	FALSE	TRUE	NA	K562	0.924538724495	NA	NA	NA	chr3:128131325-128132705|RAB7A|K562	Fulco2019	distal
chr3	128134065	128134565	chr3	128444978	128444978	RAB7A	-0.04227091	FALSE	FALSE	TRUE	NA	K562	0.885983676215	NA	NA	NA	chr3:128134065-128134565|RAB7A|K562	Fulco2019	distal
chr3	128134685	128136105	chr3	128444978	128444978	RAB7A	-0.08686401	FALSE	FALSE	TRUE	NA	K562	0.144440856527	NA	NA	NA	chr3:128134685-128136105|RAB7A|K562	Fulco2019	distal
chr3	128145125	128145805	chr3	128444978	128444978	RAB7A	-0.00073758	FALSE	FALSE	TRUE	NA	K562	0.993125596435	NA	NA	NA	chr3:128145125-128145805|RAB7A|K562	Fulco2019	distal
chr3	128175865	128176365	chr3	128444978	128444978	RAB7A	0.02474987	FALSE	FALSE	TRUE	NA	K562	0.924538724495	NA	NA	NA	chr3:128175865-128176365|RAB7A|K562	Fulco2019	distal
chr3	128201605	128202445	chr3	128444978	128444978	RAB7A	-0.01614679	FALSE	FALSE	TRUE	NA	K562	0.924538724495	NA	NA	NA	chr3:128201605-128202445|RAB7A|K562	Fulco2019	genic
chr3	128206514	128208295	chr3	128444978	128444978	RAB7A	0.08651342	FALSE	FALSE	FALSE	PromoterElement	K562	0.613707876374	NA	NA	NA	chr3:128206514-128208295|RAB7A|K562	Fulco2019	tss
chr3	128214185	128214725	chr3	128444978	128444978	RAB7A	0.03029056	FALSE	FALSE	TRUE	NA	K562	0.9186232396969999	NA	NA	NA	chr3:128214185-128214725|RAB7A|K562	Fulco2019	genic
chr3	128215225	128216165	chr3	128444978	128444978	RAB7A	-0.06011563	FALSE	FALSE	TRUE	NA	K562	0.819906152325	NA	NA	NA	chr3:128215225-128216165|RAB7A|K562	Fulco2019	genic
chr3	128216385	128216885	chr3	128444978	128444978	RAB7A	-0.04059442	FALSE	FALSE	TRUE	NA	K562	0.885983676215	NA	NA	NA	chr3:128216385-128216885|RAB7A|K562	Fulco2019	genic
chr3	128223685	128224185	chr3	128444978	128444978	RAB7A	0.06188035	FALSE	FALSE	TRUE	NA	K562	0.819906152325	NA	NA	NA	chr3:128223685-128224185|RAB7A|K562	Fulco2019	distal
chr3	128251705	128252205	chr3	128444978	128444978	RAB7A	0.01030934	FALSE	FALSE	TRUE	NA	K562	0.9316193176340001	NA	NA	NA	chr3:128251705-128252205|RAB7A|K562	Fulco2019	distal
chr3	128266145	128266645	chr3	128444978	128444978	RAB7A	0.04403612	FALSE	FALSE	TRUE	NA	K562	0.885983676215	NA	NA	NA	chr3:128266145-128266645|RAB7A|K562	Fulco2019	distal
chr3	128267505	128268525	chr3	128444978	128444978	RAB7A	-0.02570726	FALSE	FALSE	TRUE	NA	K562	0.893428736285	NA	NA	NA	chr3:128267505-128268525|RAB7A|K562	Fulco2019	distal
chr3	128272805	128273385	chr3	128444978	128444978	RAB7A	-0.01372748	FALSE	FALSE	TRUE	NA	K562	0.924538724495	NA	NA	NA	chr3:128272805-128273385|RAB7A|K562	Fulco2019	distal
chr3	128292545	128293145	chr3	128444978	128444978	RAB7A	-0.08622133	FALSE	FALSE	TRUE	NA	K562	0.7128214604530001	NA	NA	NA	chr3:128292545-128293145|RAB7A|K562	Fulco2019	genic
chr3	128296625	128297185	chr3	128444978	128444978	RAB7A	-0.04160855	FALSE	FALSE	TRUE	NA	K562	0.885983676215	NA	NA	NA	chr3:128296625-128297185|RAB7A|K562	Fulco2019	distal
chr3	128303145	128303645	chr3	128444978	128444978	RAB7A	-0.05012144	FALSE	FALSE	TRUE	NA	K562	0.819906152325	NA	NA	NA	chr3:128303145-128303645|RAB7A|K562	Fulco2019	distal
chr3	128303965	128304565	chr3	128444978	128444978	RAB7A	0.04897939	FALSE	FALSE	TRUE	NA	K562	0.8918941452079999	NA	NA	NA	chr3:128303965-128304565|RAB7A|K562	Fulco2019	distal
chr3	128309725	128310305	chr3	128444978	128444978	RAB7A	0.05950096	FALSE	FALSE	TRUE	NA	K562	0.819906152325	NA	NA	NA	chr3:128309725-128310305|RAB7A|K562	Fulco2019	distal
chr3	128368825	128369325	chr3	128444978	128444978	RAB7A	0.00977897	FALSE	FALSE	FALSE	PromoterElement	K562	0.924538724495	NA	NA	NA	chr3:128368825-128369325|RAB7A|K562	Fulco2019	tss
chr3	128369469	128370485	chr3	128444978	128444978	RAB7A	-0.08459212	FALSE	FALSE	FALSE	PromoterElement	K562	0.7128214604530001	NA	NA	NA	chr3:128369469-128370485|RAB7A|K562	Fulco2019	tss
chr3	128399345	128399845	chr3	128444978	128444978	RAB7A	-0.06363517	FALSE	FALSE	TRUE	NA	K562	0.819906152325	NA	NA	NA	chr3:128399345-128399845|RAB7A|K562	Fulco2019	distal
chr3	128442065	128442605	chr3	128444978	128444978	RAB7A	-0.18367001	FALSE	FALSE	TRUE	NA	K562	0.13044114282	NA	NA	NA	chr3:128442065-128442605|RAB7A|K562	Fulco2019	distal
chr3	128560985	128561525	chr3	128444978	128444978	RAB7A	0.08516121	FALSE	FALSE	TRUE	NA	K562	0.819906152325	NA	NA	NA	chr3:128560985-128561525|RAB7A|K562	Fulco2019	distal
chr3	128564565	128565085	chr3	128444978	128444978	RAB7A	-0.0803241	FALSE	FALSE	TRUE	NA	K562	0.602976103837	NA	NA	NA	chr3:128564565-128565085|RAB7A|K562	Fulco2019	distal
chr3	128583705	128584685	chr3	128444978	128444978	RAB7A	-0.12543837	FALSE	FALSE	TRUE	NA	K562	0.223314997209	NA	NA	NA	chr3:128583705-128584685|RAB7A|K562	Fulco2019	genic
chr3	128594325	128594845	chr3	128444978	128444978	RAB7A	0.02971912	FALSE	FALSE	TRUE	NA	K562	0.920943281273	NA	NA	NA	chr3:128594325-128594845|RAB7A|K562	Fulco2019	distal
chr3	128598082	128598645	chr3	128444978	128444978	RAB7A	-0.00964201	FALSE	FALSE	FALSE	PromoterElement	K562	0.924538724495	NA	NA	NA	chr3:128598082-128598645|RAB7A|K562	Fulco2019	tss
chr3	128710125	128710965	chr3	128444978	128444978	RAB7A	0.1175367	FALSE	FALSE	FALSE	PromoterElement	K562	0.613707876374	NA	NA	NA	chr3:128710125-128710965|RAB7A|K562	Fulco2019	tss
chr3	128712745	128713265	chr3	128444978	128444978	RAB7A	-0.00973056	FALSE	FALSE	FALSE	PromoterElement	K562	0.924538724495	NA	NA	NA	chr3:128712745-128713265|RAB7A|K562	Fulco2019	tss
chr3	128719905	128720721	chr3	128444978	128444978	RAB7A	-0.02842133	FALSE	FALSE	FALSE	PromoterElement	K562	0.893428736285	NA	NA	NA	chr3:128719905-128720721|RAB7A|K562	Fulco2019	tss
chr3	128734545	128735105	chr3	128444978	128444978	RAB7A	0.03355574	FALSE	FALSE	TRUE	NA	K562	0.893428736285	NA	NA	NA	chr3:128734545-128735105|RAB7A|K562	Fulco2019	genic
chr3	128735365	128736285	chr3	128444978	128444978	RAB7A	-0.05094315	FALSE	FALSE	TRUE	NA	K562	0.819906152325	NA	NA	NA	chr3:128735365-128736285|RAB7A|K562	Fulco2019	genic
chr3	128741085	128741585	chr3	128444978	128444978	RAB7A	0.03061428	FALSE	FALSE	TRUE	NA	K562	0.893428736285	NA	NA	NA	chr3:128741085-128741585|RAB7A|K562	Fulco2019	genic
chr3	128745765	128746265	chr3	128444978	128444978	RAB7A	-0.03197966	FALSE	FALSE	TRUE	NA	K562	0.893428736285	NA	NA	NA	chr3:128745765-128746265|RAB7A|K562	Fulco2019	genic
chr3	128772125	128772685	chr3	128444978	128444978	RAB7A	-0.09463359	FALSE	FALSE	TRUE	NA	K562	0.819906152325	NA	NA	NA	chr3:128772125-128772685|RAB7A|K562	Fulco2019	distal
chr3	128775585	128776145	chr3	128444978	128444978	RAB7A	-0.03972606	FALSE	FALSE	TRUE	NA	K562	0.893428736285	NA	NA	NA	chr3:128775585-128776145|RAB7A|K562	Fulco2019	distal
chr3	128820445	128820965	chr3	128444978	128444978	RAB7A	0.06942246	FALSE	FALSE	TRUE	NA	K562	0.819906152325	NA	NA	NA	chr3:128820445-128820965|RAB7A|K562	Fulco2019	genic
chr3	128823345	128823885	chr3	128444978	128444978	RAB7A	0.01775568	FALSE	FALSE	TRUE	NA	K562	0.924538724495	NA	NA	NA	chr3:128823345-128823885|RAB7A|K562	Fulco2019	genic
chr3	128825105	128825625	chr3	128444978	128444978	RAB7A	-0.02416734	FALSE	FALSE	TRUE	NA	K562	0.924538724495	NA	NA	NA	chr3:128825105-128825625|RAB7A|K562	Fulco2019	genic
chr3	128831125	128831645	chr3	128444978	128444978	RAB7A	-0.07421361	FALSE	FALSE	TRUE	NA	K562	0.8238249489180001	NA	NA	NA	chr3:128831125-128831645|RAB7A|K562	Fulco2019	genic
chr3	128838345	128838865	chr3	128444978	128444978	RAB7A	-0.05408333	FALSE	FALSE	TRUE	NA	K562	0.842113256969	NA	NA	NA	chr3:128838345-128838865|RAB7A|K562	Fulco2019	genic
chr3	128839305	128839805	chr3	128444978	128444978	RAB7A	0.0351994	FALSE	FALSE	TRUE	NA	K562	0.8918941452079999	NA	NA	NA	chr3:128839305-128839805|RAB7A|K562	Fulco2019	genic
chr3	128840397	128841185	chr3	128444978	128444978	RAB7A	0.0510843	FALSE	FALSE	FALSE	PromoterElement	K562	0.8238249489180001	NA	NA	NA	chr3:128840397-128841185|RAB7A|K562	Fulco2019	tss
chr3	128879325	128880805	chr3	128444978	128444978	RAB7A	0.01352332	FALSE	FALSE	FALSE	PromoterElement	K562	0.924538724495	NA	NA	NA	chr3:128879325-128880805|RAB7A|K562	Fulco2019	tss
chr3	128902525	128903085	chr3	128444978	128444978	RAB7A	-0.05549795	FALSE	FALSE	FALSE	PromoterElement	K562	0.819906152325	NA	NA	NA	chr3:128902525-128903085|RAB7A|K562	Fulco2019	tss
chr3	128914485	128915005	chr3	128444978	128444978	RAB7A	0.03567961	FALSE	FALSE	TRUE	NA	K562	0.920943281273	NA	NA	NA	chr3:128914485-128915005|RAB7A|K562	Fulco2019	distal
chr3	128930565	128931065	chr3	128444978	128444978	RAB7A	-0.03788316	FALSE	FALSE	TRUE	NA	K562	0.8918941452079999	NA	NA	NA	chr3:128930565-128931065|RAB7A|K562	Fulco2019	distal
chr3	128945145	128945685	chr3	128444978	128444978	RAB7A	0.04733215	FALSE	FALSE	TRUE	NA	K562	0.893428736285	NA	NA	NA	chr3:128945145-128945685|RAB7A|K562	Fulco2019	distal
chr3	128947965	128948485	chr3	128444978	128444978	RAB7A	-0.05689612	FALSE	FALSE	TRUE	NA	K562	0.872770452007	NA	NA	NA	chr3:128947965-128948485|RAB7A|K562	Fulco2019	distal
chr3	128964465	128965005	chr3	128444978	128444978	RAB7A	0.06852489	FALSE	FALSE	TRUE	NA	K562	0.8238249489180001	NA	NA	NA	chr3:128964465-128965005|RAB7A|K562	Fulco2019	distal
chr3	128968125	128968702	chr3	128444978	128444978	RAB7A	-0.02508327	FALSE	FALSE	FALSE	PromoterElement	K562	0.924538724495	NA	NA	NA	chr3:128968125-128968702|RAB7A|K562	Fulco2019	tss
chr3	128997445	128998066	chr3	128444978	128444978	RAB7A	0.01379154	FALSE	FALSE	FALSE	PromoterElement	K562	0.924538724495	NA	NA	NA	chr3:128997445-128998066|RAB7A|K562	Fulco2019	tss
chr3	128998365	128998905	chr3	128444978	128444978	RAB7A	-0.03858686	FALSE	FALSE	TRUE	NA	K562	0.893428736285	NA	NA	NA	chr3:128998365-128998905|RAB7A|K562	Fulco2019	genic
chr3	129024465	129024965	chr3	128444978	128444978	RAB7A	-0.02444311	FALSE	FALSE	TRUE	NA	K562	0.924538724495	NA	NA	NA	chr3:129024465-129024965|RAB7A|K562	Fulco2019	distal
chr3	129033625	129034125	chr3	128444978	128444978	RAB7A	0.0679139	FALSE	FALSE	TRUE	NA	K562	0.819906152325	NA	NA	NA	chr3:129033625-129034125|RAB7A|K562	Fulco2019	genic
chr3	129034863	129035485	chr3	128444978	128444978	RAB7A	-0.01846712	FALSE	FALSE	FALSE	PromoterElement	K562	0.924538724495	NA	NA	NA	chr3:129034863-129035485|RAB7A|K562	Fulco2019	tss
chr3	129046285	129046785	chr3	128444978	128444978	RAB7A	-0.09227425	FALSE	FALSE	TRUE	NA	K562	0.819906152325	NA	NA	NA	chr3:129046285-129046785|RAB7A|K562	Fulco2019	distal
chr3	129047445	129047945	chr3	128444978	128444978	RAB7A	-0.07675781	FALSE	FALSE	TRUE	NA	K562	0.819906152325	NA	NA	NA	chr3:129047445-129047945|RAB7A|K562	Fulco2019	distal
chr3	129063325	129063825	chr3	128444978	128444978	RAB7A	0.01395018	FALSE	FALSE	TRUE	NA	K562	0.924538724495	NA	NA	NA	chr3:129063325-129063825|RAB7A|K562	Fulco2019	distal
chr3	129102085	129102585	chr3	128444978	128444978	RAB7A	-0.04622159	FALSE	FALSE	TRUE	NA	K562	0.8918941452079999	NA	NA	NA	chr3:129102085-129102585|RAB7A|K562	Fulco2019	genic
chr3	129104285	129104945	chr3	128444978	128444978	RAB7A	-0.04933367	FALSE	FALSE	TRUE	NA	K562	0.893428736285	NA	NA	NA	chr3:129104285-129104945|RAB7A|K562	Fulco2019	genic
chr3	129118032	129119345	chr3	128444978	128444978	RAB7A	-0.05114972	FALSE	FALSE	FALSE	PromoterElement	K562	0.885983676215	NA	NA	NA	chr3:129118032-129119345|RAB7A|K562	Fulco2019	tss
chr3	129132045	129133425	chr3	128444978	128444978	RAB7A	-0.05566032	FALSE	FALSE	TRUE	NA	K562	0.819906152325	NA	NA	NA	chr3:129132045-129133425|RAB7A|K562	Fulco2019	genic
chr3	129147244	129148185	chr3	128444978	128444978	RAB7A	0.01387205	FALSE	FALSE	FALSE	PromoterElement	K562	0.924538724495	NA	NA	NA	chr3:129147244-129148185|RAB7A|K562	Fulco2019	tss
chr3	129150825	129151345	chr3	128444978	128444978	RAB7A	-0.1088785	FALSE	FALSE	TRUE	NA	K562	0.613707876374	NA	NA	NA	chr3:129150825-129151345|RAB7A|K562	Fulco2019	genic
chr3	129158125	129159272	chr3	128444978	128444978	RAB7A	-0.11024521	FALSE	FALSE	FALSE	PromoterElement	K562	0.223314997209	NA	NA	NA	chr3:129158125-129159272|RAB7A|K562	Fulco2019	tss
chr3	129162925	129163465	chr3	128444978	128444978	RAB7A	0.06658527	FALSE	FALSE	TRUE	NA	K562	0.885983676215	NA	NA	NA	chr3:129162925-129163465|RAB7A|K562	Fulco2019	genic
chr3	129168525	129169705	chr3	128444978	128444978	RAB7A	0.01408715	FALSE	FALSE	TRUE	NA	K562	0.924538724495	NA	NA	NA	chr3:129168525-129169705|RAB7A|K562	Fulco2019	genic
chr3	129180305	129181665	chr3	128444978	128444978	RAB7A	-0.06681271	FALSE	FALSE	TRUE	NA	K562	0.7411488487819999	NA	NA	NA	chr3:129180305-129181665|RAB7A|K562	Fulco2019	genic
chr3	129187685	129188305	chr3	128444978	128444978	RAB7A	0.06174431	FALSE	FALSE	TRUE	NA	K562	0.880578863626	NA	NA	NA	chr3:129187685-129188305|RAB7A|K562	Fulco2019	genic
chr3	129199985	129200865	chr3	128444978	128444978	RAB7A	-0.0256109	FALSE	FALSE	TRUE	NA	K562	0.924538724495	NA	NA	NA	chr3:129199985-129200865|RAB7A|K562	Fulco2019	genic
chr3	129209005	129209505	chr3	128444978	128444978	RAB7A	0.01982348	FALSE	FALSE	TRUE	NA	K562	0.924538724495	NA	NA	NA	chr3:129209005-129209505|RAB7A|K562	Fulco2019	genic
chr3	129254745	129255245	chr3	128444978	128444978	RAB7A	-0.07404401	FALSE	FALSE	TRUE	NA	K562	0.819906152325	NA	NA	NA	chr3:129254745-129255245|RAB7A|K562	Fulco2019	distal
chr3	129305045	129305565	chr3	128444978	128444978	RAB7A	0.01150981	FALSE	FALSE	TRUE	NA	K562	0.924538724495	NA	NA	NA	chr3:129305045-129305565|RAB7A|K562	Fulco2019	genic
chr3	129315565	129316065	chr3	128444978	128444978	RAB7A	-0.11200873	FALSE	FALSE	TRUE	NA	K562	0.449491995493	NA	NA	NA	chr3:129315565-129316065|RAB7A|K562	Fulco2019	genic
chr3	129318325	129318865	chr3	128444978	128444978	RAB7A	-0.06836893	FALSE	FALSE	TRUE	NA	K562	0.819906152325	NA	NA	NA	chr3:129318325-129318865|RAB7A|K562	Fulco2019	genic
chr3	129321905	129322905	chr3	128444978	128444978	RAB7A	-0.0031842	FALSE	FALSE	TRUE	NA	K562	0.9764035997849999	NA	NA	NA	chr3:129321905-129322905|RAB7A|K562	Fulco2019	genic
chr3	129325332	129326225	chr3	128444978	128444978	RAB7A	-0.06672966	FALSE	FALSE	FALSE	PromoterElement	K562	0.819906152325	NA	NA	NA	chr3:129325332-129326225|RAB7A|K562	Fulco2019	tss
chr3	129327385	129327945	chr3	128444978	128444978	RAB7A	0.01014392	FALSE	FALSE	TRUE	NA	K562	0.924538724495	NA	NA	NA	chr3:129327385-129327945|RAB7A|K562	Fulco2019	distal
chr3	129331825	129332325	chr3	128444978	128444978	RAB7A	-0.05618135	FALSE	FALSE	TRUE	NA	K562	0.8238249489180001	NA	NA	NA	chr3:129331825-129332325|RAB7A|K562	Fulco2019	distal
chr3	129333625	129334165	chr3	128444978	128444978	RAB7A	0.0116008	FALSE	FALSE	TRUE	NA	K562	0.924538724495	NA	NA	NA	chr3:129333625-129334165|RAB7A|K562	Fulco2019	distal
chr3	129345465	129345965	chr3	128444978	128444978	RAB7A	-0.08449224	FALSE	FALSE	TRUE	NA	K562	0.613707876374	NA	NA	NA	chr3:129345465-129345965|RAB7A|K562	Fulco2019	distal
chr3	129346665	129347165	chr3	128444978	128444978	RAB7A	-0.03876612	FALSE	FALSE	TRUE	NA	K562	0.893428736285	NA	NA	NA	chr3:129346665-129347165|RAB7A|K562	Fulco2019	distal
chr3	129369025	129369525	chr3	128444978	128444978	RAB7A	-0.00513705	FALSE	FALSE	TRUE	NA	K562	0.976543321885	NA	NA	NA	chr3:129369025-129369525|RAB7A|K562	Fulco2019	genic
chr3	129376505	129377645	chr3	128444978	128444978	RAB7A	-0.10884642	FALSE	FALSE	TRUE	NA	K562	0.7411488487819999	NA	NA	NA	chr3:129376505-129377645|RAB7A|K562	Fulco2019	genic
chr3	129405805	129406325	chr3	128444978	128444978	RAB7A	0.03154021	FALSE	FALSE	TRUE	NA	K562	0.924538724495	NA	NA	NA	chr3:129405805-129406325|RAB7A|K562	Fulco2019	genic
chr3	129409145	129409665	chr3	128444978	128444978	RAB7A	0.02837587	FALSE	FALSE	TRUE	NA	K562	0.924538724495	NA	NA	NA	chr3:129409145-129409665|RAB7A|K562	Fulco2019	genic
chr3	129487485	129488045	chr3	128444978	128444978	RAB7A	0.06009378	FALSE	FALSE	TRUE	NA	K562	0.885983676215	NA	NA	NA	chr3:129487485-129488045|RAB7A|K562	Fulco2019	genic
chr3	129512725	129513245	chr3	128444978	128444978	RAB7A	0.02161185	FALSE	FALSE	TRUE	NA	K562	0.924538724495	NA	NA	NA	chr3:129512725-129513245|RAB7A|K562	Fulco2019	genic
chr3	129543725	129544225	chr3	128444978	128444978	RAB7A	0.0204981	FALSE	FALSE	TRUE	NA	K562	0.924538724495	NA	NA	NA	chr3:129543725-129544225|RAB7A|K562	Fulco2019	genic
chr3	129548265	129548865	chr3	128444978	128444978	RAB7A	-0.01507608	FALSE	FALSE	TRUE	NA	K562	0.924538724495	NA	NA	NA	chr3:129548265-129548865|RAB7A|K562	Fulco2019	genic
chr3	129555465	129556005	chr3	128444978	128444978	RAB7A	-0.0750116	FALSE	FALSE	TRUE	NA	K562	0.819906152325	NA	NA	NA	chr3:129555465-129556005|RAB7A|K562	Fulco2019	genic
chr3	129612045	129612963	chr3	128444978	128444978	RAB7A	-0.01578788	FALSE	FALSE	FALSE	PromoterElement	K562	0.924538724495	NA	NA	NA	chr3:129612045-129612963|RAB7A|K562	Fulco2019	tss
chr3	129645845	129646385	chr3	128444978	128444978	RAB7A	0.03968753	FALSE	FALSE	TRUE	NA	K562	0.8918941452079999	NA	NA	NA	chr3:129645845-129646385|RAB7A|K562	Fulco2019	distal
chr3	129660945	129661485	chr3	128444978	128444978	RAB7A	-0.00295679	FALSE	FALSE	TRUE	NA	K562	0.9816554944679999	NA	NA	NA	chr3:129660945-129661485|RAB7A|K562	Fulco2019	distal
chr3	129692985	129693485	chr3	128444978	128444978	RAB7A	0.01510882	FALSE	FALSE	FALSE	PromoterElement	K562	0.924538724495	NA	NA	NA	chr3:129692985-129693485|RAB7A|K562	Fulco2019	tss
chr3	129803365	129803905	chr3	128444978	128444978	RAB7A	0.0005127	FALSE	FALSE	TRUE	NA	K562	0.993125596435	NA	NA	NA	chr3:129803365-129803905|RAB7A|K562	Fulco2019	genic
chr3	129812345	129813405	chr3	128444978	128444978	RAB7A	-0.03982568	FALSE	FALSE	TRUE	NA	K562	0.893428736285	NA	NA	NA	chr3:129812345-129813405|RAB7A|K562	Fulco2019	genic
chr19	12313025	12313565	chr19	12780465	12780465	WDR83OS	0.02370714	FALSE	FALSE	TRUE	NA	K562	0.916741530673	NA	NA	NA	chr19:12313025-12313565|WDR83OS|K562	Fulco2019	genic
chr19	12404485	12405065	chr19	12780465	12780465	WDR83OS	0.02279662	FALSE	FALSE	TRUE	NA	K562	0.916741530673	NA	NA	NA	chr19:12404485-12405065|WDR83OS|K562	Fulco2019	genic
chr19	12405464	12405965	chr19	12780465	12780465	WDR83OS	-0.02757874	FALSE	FALSE	FALSE	PromoterElement	K562	0.916741530673	NA	NA	NA	chr19:12405464-12405965|WDR83OS|K562	Fulco2019	tss
chr19	12441885	12442945	chr19	12780465	12780465	WDR83OS	0.02699979	FALSE	FALSE	TRUE	NA	K562	0.916741530673	NA	NA	NA	chr19:12441885-12442945|WDR83OS|K562	Fulco2019	genic
chr19	12444284	12444845	chr19	12780465	12780465	WDR83OS	-0.04620436	FALSE	FALSE	FALSE	PromoterElement	K562	0.811961404352	NA	NA	NA	chr19:12444284-12444845|WDR83OS|K562	Fulco2019	tss
chr19	12476225	12476805	chr19	12780465	12780465	WDR83OS	-0.0072983	FALSE	FALSE	FALSE	PromoterElement	K562	0.942333898429	NA	NA	NA	chr19:12476225-12476805|WDR83OS|K562	Fulco2019	tss
chr19	12511838	12512405	chr19	12780465	12780465	WDR83OS	-0.02983432	FALSE	FALSE	FALSE	PromoterElement	K562	0.916741530673	NA	NA	NA	chr19:12511838-12512405|WDR83OS|K562	Fulco2019	tss
chr19	12522625	12523145	chr19	12780465	12780465	WDR83OS	0.08136336	FALSE	FALSE	TRUE	NA	K562	0.6649186916040001	NA	NA	NA	chr19:12522625-12523145|WDR83OS|K562	Fulco2019	distal
chr19	12551676	12552205	chr19	12780465	12780465	WDR83OS	-0.01126526	FALSE	FALSE	FALSE	PromoterElement	K562	0.942333898429	NA	NA	NA	chr19:12551676-12552205|WDR83OS|K562	Fulco2019	tss
chr19	12595382	12595925	chr19	12780465	12780465	WDR83OS	0.03348527	FALSE	FALSE	FALSE	PromoterElement	K562	0.83058433239	NA	NA	NA	chr19:12595382-12595925|WDR83OS|K562	Fulco2019	tss
chr19	12605985	12606485	chr19	12780465	12780465	WDR83OS	-0.00844993	FALSE	FALSE	TRUE	NA	K562	0.942333898429	NA	NA	NA	chr19:12605985-12606485|WDR83OS|K562	Fulco2019	distal
chr19	12632705	12633245	chr19	12780465	12780465	WDR83OS	-0.00115372	FALSE	FALSE	TRUE	NA	K562	0.989576093117	NA	NA	NA	chr19:12632705-12633245|WDR83OS|K562	Fulco2019	distal
chr19	12654525	12655045	chr19	12780465	12780465	WDR83OS	-0.06632344	FALSE	FALSE	TRUE	NA	K562	0.811961404352	NA	NA	NA	chr19:12654525-12655045|WDR83OS|K562	Fulco2019	genic
chr19	12655125	12655625	chr19	12780465	12780465	WDR83OS	0.15134966	FALSE	FALSE	TRUE	NA	K562	0.0902465829985	NA	NA	NA	chr19:12655125-12655625|WDR83OS|K562	Fulco2019	genic
chr19	12662106	12662665	chr19	12780465	12780465	WDR83OS	-0.03741068	FALSE	FALSE	FALSE	PromoterElement	K562	0.811961404352	NA	NA	NA	chr19:12662106-12662665|WDR83OS|K562	Fulco2019	tss
chr19	12674785	12675285	chr19	12780465	12780465	WDR83OS	-0.02310878	FALSE	FALSE	TRUE	NA	K562	0.916741530673	NA	NA	NA	chr19:12674785-12675285|WDR83OS|K562	Fulco2019	distal
